sentence	label
জাস্ট বাচেদ আ টিউটোরিয়াল/এডুকেশনাল ভিডিও ও আ সাবজেক্ট ্থাৎ ই'ম নোট্ পার্টিকুলারলি প্যাশনেট এবাউট, বুট সুর্প্রীসিংলি ফাউন্ড ইট কীটে ইন্টারেষ্টিং আপনার জ্ঞান প্রসারিত করা এবং নতুন জিনিস সম্পর্কে শেখা সর্বদা ভাল, এমনকি যদি এটি এমন কিছু না হয় যা আপনি naturally drawn হন। You never know when that তথ্যটি might come in handy.  इसलिए अपने कम्फर्ट जोन से बाहर निकलने और कुछ नया करने की कोशिश करने से न डरें! aao doston ise aajamaen	neutral
I found Thor  quite boring to be honest	negative
It's also about a terrible auto immune disease.	negative
কাউকে একটি নতুন দক্ষতা বা বিষয় শেখানো can be an incredibly rewarding experience. দুসরো কো কুছ শিখানে  মে খুদ কো বি বহত কুচ শিখনে মিলতা হে शिक्षण संबंध और समुदाय की भावना को बढ़ावा दे सकता है, क्योंकि आप और आपका छात्र एक साझा लक्ष्य के लिए मिलकर काम करते हैं। The process of teaching itself can also be a great learning opportunity, কারণ এটি আপনাকে বিষয়বস্তু সম্পর্কে গভীরভাবে চিন্তা করতে বাধ্য করে nije ja pari ta  onnodr shikhayte gele valoi hoy amar nijer o corca hoye jay	positive
Hello there	neutral
Sounds interesting. I'll have to check The Death of Stalin out	neutral
Bye!	neutral
আপনার জীবনের একটি নির্দিষ্ট পর্যায়ে আপনাকে চিনতেন এমন লোকেদের সাথে পুনরায় মিলিত হওয়া আপনাকে মনে করিয়ে দিবে how much you've grown and changed since then সামায় অর দোস্ত এসা চিজ হে জো জিতনা পুরানা হতাহে উতনা মুলায়বান হতাহে जिन लोगों के साथ आपका संपर्क टूट गया है, उनसे मिलने से आपको अपने अतीत और अपनी जड़ों से अधिक जुड़ाव महसूस करने में मदद मिल सकती है। Attending a reunion একটি সুযোগ হতে পারে to let go of any grudges or negative feelings you may have had towards certain people and to start fresh. purano bondhuder sathe dekha hole mon fresh hoy kichu khoner jonno hole o dukkho vule thaka jay	positive
I have seen it!  It's not too bad.  I think it was better than Insidious  (2011) !!	negative
Today, my heart is full of খুশি as I received a surprise visit from my প্রিয়জন. 😍 अपनों का अप्रत्याशित दौरा हमेशा मेरा दिल भर देता है। आज मेरे प्रिय मित्र से मिले आश्चर्य के लिए आभारी हूँ! টুডে ওয়াস এন অ্যামেজিং ডে বেকাউসে মই পেরেন্টস সুরপরিষেদ মে উইথ আ ভিসিট. নাথিং বেয়াটস কোয়ালিটি টাইম উইথ ফ্যামিলি! জীবনের best জিনিসগুলি হল এমন লোকদের কাছ থেকে unexpected  বিস্ময় যারা আপনার কাছে world কে বোঝায়! পরিদর্শনের জন্য আপনাকে ধন্যবাদ! 😘 mere bachapan ke dost kee apratyaashit yaatra se itanee khushee aur khushee jo mainne varshon mein nahin dekhee. isalie use apane jeevan mein paakar dhany hoon	positive
Yes so sad :(	negative
"The lack of resources and support is making it difficult to know কোথা থেকে কাজ start করবো संसाधनों और सहायता की कमी के कारण इस कार्य के साथ सुरंग के अंत में किसी भी प्रकाश को देखना मुश्किल हो रहा है। ফিলিং লাইক ই'ম স্তুক ইন আ নেভার-এন্ডিং সাইকেল অফ ফ্রুস্ট্রেশন বেকাউসে ই ডন'ত হ্যাভ টি নেসেসারি রিসোর্সেস তো সুসিসিএইড. Work হচ্ছেই না কি আর করার আমার তো আর resources নেই
 sansaadhanon aur samarthan kee kamee mujhe is kaary ko pooree tarah se chhod dene jaisa mahasoos kara rahee hai."	negative
